declaration_id,date_signed,event_description,decision,reason,date_evidence,archive_record_url,listing_url,fetch_error
CO-EO-D-2005-003,,EXECUTIVE ORDER Declaring a Disaster Emergency Due to the Imminent Threat of Wildfires,review,Signing date unconfirmed or outside 2000-present,,https://spl.cde.state.co.us/artemis/goserials/go4013internet/go4013d00305internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4013internet/,
CO-EO-D-2005-016,,EXECUTIVE ORDER FULL AND UNCONDITIONAL PARDON,exclude,No event-specific weather declaration confirmed from title,; hash-matched OCR transcription,https://spl.cde.state.co.us/artemis/goserials/go4013internet/go4013d01605internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4013internet/,
CO-EO-D-2007-004,,EXECUTIVE ORDER Establishing a Preferred Drug List,exclude,No event-specific weather declaration confirmed from title,,https://spl.cde.state.co.us/artemis/goserials/go4113internet/2007/go41132007004internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4113internet/,
CO-EO-D-2007-021,,EXECUTIVE ORDER EFFICIENT MANAGEMENT OF STATE EMPLOYEE TRAVEL EXPENSES,exclude,No event-specific weather declaration confirmed from title,; hash-matched OCR transcription,https://spl.cde.state.co.us/artemis/goserials/go4113internet/2007/go41132007021internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4113internet/,
CO-EO-D-2007-026,,EXECUTIVE ORDER Directing the Colorado Commission on Low-Income Energy Assistance to Coordinate the State's Low-Income Energy Services,exclude,"Administrative, public-health, preparedness, or ceremonial action",; hash-matched OCR transcription,https://spl.cde.state.co.us/artemis/goserials/go4113internet/2007/go41132007026internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4113internet/,
CO-EO-D-2008-020,,EXECUTIVE ORDER Transferring Funds from the Colorado Department of Human Services to the Governor’s Energy Office to Administer a Low-Cost Weatherization Program for Low-Income Households,exclude,No event-specific weather declaration confirmed from title,,https://spl.cde.state.co.us/artemis/goserials/go4113internet/2008/go41132008020internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4113internet/,
CO-EO-D-2009-012,,"EXECUTIVE ORDER Designating the Colorado Nonprofit Association as the State’s Authorized Entity for the ARRA-Strengthening Communities Fund-State, Local, Tribal Government Capacity Building Program Federal Grant",exclude,No event-specific weather declaration confirmed from title,,https://spl.cde.state.co.us/artemis/goserials/go4113internet/2009/go41132009012internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4113internet/,
CO-EO-D-2009-016,,EXECUTIVE ORDER Approving and Authorizing the Colorado Housing and Finance Authority as the “Certifying Officer”,exclude,No event-specific weather declaration confirmed from title,,https://spl.cde.state.co.us/artemis/goserials/go4113internet/2009/go41132009016internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4113internet/,
CO-EO-D-2010-002,,EXECUTIVE ORDER Directing the streamlining of the Medicaid and Children’s Basic Health Plan (CBHP) Application Process through Data Sharing Agreements among certain State Agencies,exclude,No event-specific weather declaration confirmed from title,,https://spl.cde.state.co.us/artemis/goserials/go4113internet/2010/go41132010002internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4113internet/,
CO-EO-D-2010-011,,EXECUTIVE ORDER Rescinding Executive Order D 005 09,companion,"Amendment, extension, continuation, or supplementary action; not a separate event",,https://spl.cde.state.co.us/artemis/goserials/go4113internet/2010/go41132010011internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4113internet/,
CO-EO-D-2011-003,,Statewide economic development strategy,exclude,No event-specific weather declaration confirmed from title,,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132011003internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2011-004,,Trade and Tourism Ambassador Program,exclude,No event-specific weather declaration confirmed from title,,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132011004internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2011-005,,Relationship between state and local government,exclude,No event-specific weather declaration confirmed from title,,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132011005internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2011-010,,Crystal Fire,review,Weather reference does not establish a disaster declaration,; hash-matched OCR transcription,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132011010internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2011-014,,Center for Improving Value in Health Care,exclude,No event-specific weather declaration confirmed from title,,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132011014internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2011-015,,Bear and Purgatoire Fires,review,Weather reference does not establish a disaster declaration,; hash-matched OCR transcription,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132011015internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2011-016,,Governor's Energy Office,exclude,No event-specific weather declaration confirmed from title,,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132011016internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2011-020,,Colorado National Guard to Nebraska for flood assistance,review,Official order explicitly sends assistance to another state/territory or receives evacuees of an out-of-state disaster; exclude from Colorado storm joins.,; hash-matched OCR transcription,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132011020internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2011-021,,John W. Hickenlooper Governor EXECUTIVE ORDER Declaring a Disaster Emergency Due to the Navajo Fire in Teller County,review,Signing date unconfirmed or outside 2000-present,; hash-matched OCR transcription,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132011021internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2011-024,,"July 19,2011 Page 2 of 3 purposes of the Act. In response to this disaster, on June 13, 2011, I declared a disaster emergency. II. Declaration and Directives A. The Track Fire hereby constitutes a disaster emergency for purposes of B. this Executive Order. The State Emergency Operations Plan (""Plan"") is hereby activated. All C. D. appropriate staff and equipment as necessary.",review,Signing date unconfirmed or outside 2000-present,; hash-matched OCR transcription,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132011024internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2011-026,,EXECUTIVE ORDER 1876 mending the Declaration of Disaster Emergency Due t ourmile Fire in Boulder Cound Aval Extiny on Fauchorization of Debris Remov:,review,Signing date unconfirmed or outside 2000-present,; hash-matched OCR transcription,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132011026internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2011-027,,EXECUTIVE ORDER Amending the Declaration of Disaster Emergency Due to Fourmile Fire in Boulder County and Extending Authorization of Debris Removal and Availability of Funds,companion,"Amendment, extension, continuation, or supplementary action; not a separate event",; hash-matched OCR transcription,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132011027internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2011-028,,EXECUTIVE ORDER Concerning Curiose offaire Protectior Cod Fate Ning at Guare to dear Active Duty forM,exclude,No event-specific weather declaration confirmed from title,; hash-matched OCR transcription,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132011028internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2011-030,,Homeland Security and All-Hazard Senior Advisory Committee,exclude,"Administrative, public-health, preparedness, or ceremonial action",,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132011030internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2011-031,,EXECUTIVE ORDER Employing the National Guard for the Purpose of Enforcing Colorado's Laws,exclude,No event-specific weather declaration confirmed from title,; hash-matched OCR transcription,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132011031internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2011-032,,EXECUTIVE ORDER Amending the Declaration of Disaster Emergency Due to Fourmile Fire in Boulder County and Extending Authorization of Debris Removal and Availability of Funds,companion,"Amendment, extension, continuation, or supplementary action; not a separate event",; hash-matched OCR transcription,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132011032internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2012-001,,State's Prosecutor,exclude,No event-specific weather declaration confirmed from title,,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132012001internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2012-002,,Regulatory Efficiency Reviews,exclude,No event-specific weather declaration confirmed from title,,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132012002internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2012-003,,EXECUTIVE ORDER Extending Authorization of Availability of Funds for Reservoir Road Fire in Larimer County,companion,"Amendment, extension, continuation, or supplementary action; not a separate event",; hash-matched OCR transcription,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132012003internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2012-004,,EXECUTIVE ORDER Extending Authorization of Availability of Funds for Fourmile Fire in Boulder County,companion,"Amendment, extension, continuation, or supplementary action; not a separate event",; hash-matched OCR transcription,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132012004internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2012-005,,E X E C U T I V E O R D E R Activating the National Guard for the Purpose of Firefighting Assistance regarding the Lower North Fork Fire and Activating the State Emergency Operations Plan,review,Signing date unconfirmed or outside 2000-present,,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132012005internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2012-006,,John W. Hickenlooper Governor EXECUTIVE ORDER Suspending Prescribed or Controlled Fire Pending Review of Protocols,exclude,"Administrative, public-health, preparedness, or ceremonial action",; hash-matched OCR transcription,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132012006internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2012-010,,General Assembly extra session,exclude,No event-specific weather declaration confirmed from title,,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132012010internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2012-014,,EXECUTIVE ORDER Declaring a Disaster Emergency Due to the High Park Fire,review,Signing date unconfirmed or outside 2000-present,; hash-matched OCR transcription,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132012014internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2012-015,,Ban on open burning,exclude,No event-specific weather declaration confirmed from title,,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132012015internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2012-016,,Weatherization Assistance Program,exclude,No event-specific weather declaration confirmed from title,,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132012016internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2012-017,,EXECUTIVE ORDER Declaring a Disaster Emergency Due to the Stuart Hole Fire,review,Signing date unconfirmed or outside 2000-present,; hash-matched OCR transcription,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132012017internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2012-020,,EXECUTIVE ORDER Declaring a Disaster Emergency Due to the Waldo Canyon Fire,review,Signing date unconfirmed or outside 2000-present,; hash-matched OCR transcription,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132012020internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2012-027,,Office of Community Living,exclude,No event-specific weather declaration confirmed from title,,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132012027internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2012-029,,Rescinding ban on open burning,companion,"Amendment, extension, continuation, or supplementary action; not a separate event",,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132012029internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2012-030,,EXECUTIVE ORDER Extending the Declaration of Disaster Emergency due to the High Park Fire in Larimer County 1876 John W. Hickenlooper Governor,companion,"Amendment, extension, continuation, or supplementary action; not a separate event",; hash-matched OCR transcription,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132012030internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2012-032,,EXECUTIVE ORDER Declaring a Disaster Emergency Due to the Bull Basin Fire,review,Signing date unconfirmed or outside 2000-present,; hash-matched OCR transcription,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132012032internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2012-033,,Sinkhole in Lake County,exclude,No event-specific weather declaration confirmed from title,,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132012033internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2012-035,,Bridge damage in Fremont County,exclude,No event-specific weather declaration confirmed from title,,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132012035internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2012-036,,"Pursuant to the authority vested in the Governor of the State of Colorado and, in particular,",exclude,No event-specific weather declaration confirmed from title,; hash-matched OCR transcription,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132012036internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2012-037,,Governor's Office of Information Technology,exclude,No event-specific weather declaration confirmed from title,,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132012037internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2012-040,,Transports exceed lawful maximum height,exclude,No event-specific weather declaration confirmed from title,,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132012040internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2012-042,,EXECUTIVE ORDER Accessing and Designating Moneys in the Wildfire Preparedness Fund foi Wildfire Preparedness Activities,exclude,"Administrative, public-health, preparedness, or ceremonial action",; hash-matched OCR transcription,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132012042internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2012-043,,Transports exceed lawful maximum height,exclude,No event-specific weather declaration confirmed from title,,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132012043internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2012-049,,Transports exceed lawful maximum height,exclude,No event-specific weather declaration confirmed from title,,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132012049internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2012-051,,EXECUTIVE ORDER Declaring a Disaster Emergency Due to the Cedar Knob Fire and other Wildfires in Moffat County,review,Signing date unconfirmed or outside 2000-present,; hash-matched OCR transcription,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132012051internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2012-052,,Declaration of vote on Amendment 64,companion,"Amendment, extension, continuation, or supplementary action; not a separate event",,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132012052internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2013-001,,Declaration of vote on certain measures,exclude,No event-specific weather declaration confirmed from title,,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132013001internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2013-003,,Policies for non-classified state employees,exclude,No event-specific weather declaration confirmed from title,,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132013003internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2013-004,,Colorado Oil and Gas Conservation Commission,exclude,"Administrative, public-health, preparedness, or ceremonial action",,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132013004internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2013-005,,Colorado Water Plan,exclude,No event-specific weather declaration confirmed from title,,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132013005internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2013-006,,Death sentence reprieve,exclude,No event-specific weather declaration confirmed from title,,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132013006internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2013-007,,Implementing Senate Bill 13-283,exclude,No event-specific weather declaration confirmed from title,,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132013007internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2013-012,,EXECUTIVE ORDER Declaring a Disaster Emergency Due to the Big Meadows Fire in Grand County and Authorizing use of the National Guard,review,Signing date unconfirmed or outside 2000-present,; hash-matched OCR transcription,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132013012internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2013-015,,EXECUTIVE ORDER Amending the Declaration of a Disaster Emergency Due to the Big Meadows Fire in Grand County and Authorizing use of the National Guard,companion,"Amendment, extension, continuation, or supplementary action; not a separate event",; hash-matched OCR transcription,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132013015internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2013-018,,EXECUTIVE ORDER Declaring a Disaster Emergency Due to the Lime Gulch Fire in Jefferson County,review,Signing date unconfirmed or outside 2000-present,; hash-matched OCR transcription,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132013018internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2013-021,,Recall elections in Senate,exclude,No event-specific weather declaration confirmed from title,,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132013021internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2013-034,,Declaration of vote on Proposition AA,exclude,No event-specific weather declaration confirmed from title,,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132013034internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2014-002,,EXECUTIVE ORDER Extending the Declaration of Disaster Emergency Due to Historic Flooding of September 2013 John W. Hickenlooper Governor,companion,"Amendment, extension, continuation, or supplementary action; not a separate event",; hash-matched OCR transcription,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132014002internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2014-004,,Rock landslide US Hwy 550,exclude,No event-specific weather declaration confirmed from title,,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132014004internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2014-005,,EXECUTIVE ORDER Employing the National Guard for the Purpose of Assisting Otero County and the Department of Corrections with a Search and Enforcing Colorado's Laws,exclude,No event-specific weather declaration confirmed from title,; hash-matched OCR transcription,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132014005internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2014-007,,EXECUTIVE ORDER Authorizing Deployment of Colorado National Guard Assets to Washington to Aid and Support Landslide Recovery Operations,review,Official order explicitly sends assistance to another state/territory or receives evacuees of an out-of-state disaster; exclude from Colorado storm joins.,; hash-matched OCR transcription,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132014007internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2014-009,,West Salt Creek Landslide,exclude,No event-specific weather declaration confirmed from title,,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132014009internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2014-010,,Transportation infrastructure transparency measures,companion,Narrow operational relief; general declaration must be checked separately,,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132014010internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2014-011,,EXECUTIVE ORDER Ordering Funds Transferred to the Resource Mobilization Fund Based on the Imminent Threat of the Impending Wildfire Season 1876 John W. Hickenlooper Governor,review,Weather reference does not establish a disaster declaration,; hash-matched OCR transcription,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132014011internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2014-012,,EXECUTIVE ORDER Rescinding and Replacing Funding Provisions of Prior Executive Orders Concerning the Historic Flooding of September 2013,companion,"Amendment, extension, continuation, or supplementary action; not a separate event",; hash-matched OCR transcription,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132014012internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2014-013,,EXECUTIVE ORDER Deploying the National Guard to the Eight Mile Fire in Fremont County,review,Weather reference does not establish a disaster declaration,; hash-matched OCR transcription,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132014013internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2014-015,,EXECUTIVE ORDER Deploying the National Guard to the Bullet Fire in Eagle County,review,Weather reference does not establish a disaster declaration,; hash-matched OCR transcription,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132014015internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2014-016,,EXECUTIVE ORDER Deploying the National Guard to the Tonahutu Fire in Rocky Mountain National Park,review,Weather reference does not establish a disaster declaration,; hash-matched OCR transcription,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132014016internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2014-018,,EXECUTIVE ORDER Extending the Availability of Funds for Recovery Efforts Due to the West Fork Fire Complex 1876 John W. Hickenlooper Governor,companion,"Amendment, extension, continuation, or supplementary action; not a separate event",; hash-matched OCR transcription,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132014018internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2014-019,,EXECUTIVE ORDER Amending the Declarations of Disaster Emergency Due to the Waldo Canyon Fire in El Paso County and Extending the Availability of Funds 1876 John W. Hickenlooper Governor,companion,"Amendment, extension, continuation, or supplementary action; not a separate event",; hash-matched OCR transcription,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132014019internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2014-023,,Declaration of vote on Proposition 104,exclude,No event-specific weather declaration confirmed from title,,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132014023internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2015-001,,National Housing Trust Fund grants,exclude,No event-specific weather declaration confirmed from title,,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132015001internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2015-003,,1876 John W. Hickenlooper Governor EXECUTIVE ORDER Implementing the Wildfire Preparedness Plan for 2015 and Designating Moneys in the Wildfire Preparedness Fund for Wildfire Preparedness Activities,exclude,"Administrative, public-health, preparedness, or ceremonial action",; hash-matched OCR transcription,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132015003internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2015-004,,Conserving greater sage-grouse habitat,exclude,No event-specific weather declaration confirmed from title,,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132015004internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2015-007,,Gold King Mine incident,exclude,No event-specific weather declaration confirmed from title,,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132015007internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
CO-EO-D-2015-011,,Gold King Mine incident,exclude,No event-specific weather declaration confirmed from title,,https://spl.cde.state.co.us/artemis/goserials/go4213internet/go42132015011internet.pdf,https://spl.cde.state.co.us/artemis/goserials/go4213internet/,
