declaration_id,governor,eo_number,event_description,date_signed,archive_record_url
NJ-MURPHY-EO-209,Murphy,209,Governor Murphy Lifts Storm-Related State of Emergency,2020-12-18,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-209.pdf
NJ-MURPHY-EO-208,Murphy,208,Governor Murphy Declares State of Emergency In Response to Expected Winter Storm,2020-12-16,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-208.pdf
NJ-MURPHY-EO-176,Murphy,176,Governor Murphy Lifts State of Emergency Declared in Response to Hurricane Isaias,2020-08-13,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-176.pdf
NJ-MURPHY-EO-175,Murphy,175,Murphy Administration to Open New Jersey’s Schools For In-Person Instruction Subject to Critical Health and Safety Protocols,2020-08-13,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-175.pdf
NJ-MURPHY-EO-174,Murphy,174,Governor Murphy Declares State of Emergency in Response to Hurricane Isaias,2020-08-03,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-174.pdf
NJ-MURPHY-EO-166,Murphy,166,Governor Murphy Signs Executive Order Creating Greater Oversight and Accountability for Federal COVID-19 Resources,2020-07-17,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-166.pdf
NJ-MURPHY-EO-100,Murphy,100,Governor Murphy Unveils Energy Master Plan and Signs Executive Order Directing Sweeping Regulatory Reform to Reduce Emissions and Adapt to Climate Change,2020-01-27,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-100.pdf
NJ-MURPHY-EO-94,Murphy,94,Governor Murphy Directs U.S. and New Jersey Flags to Fly at Half-Staff in Honor of Monsignor Philip Lowery,2019-12-04,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-94.pdf
NJ-MURPHY-EO-89,Murphy,89,Governor Murphy Signs Executive Order to Establish Statewide Climate Change Resilience Strategy,2019-10-29,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-89.pdf
NJ-MURPHY-EO-71,Murphy,71,"Governor Murphy Lifts State of Emergency in Burlington, Camden, and Gloucester Counties",2019-06-24,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-71.pdf
NJ-MURPHY-EO-70,Murphy,70,"Governor Murphy Declares a State of Emergency in Burlington, Camden, and Gloucester Counties.",2019-06-20,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-70.pdf
NJ-MURPHY-EO-59,Murphy,59,"Declares a state of emergency across all 21 counties in New Jersey, allowing resources to be deployed throughout the state during the duration of the storm.",2019-03-03,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-59.pdf
NJ-MURPHY-EO-57,Murphy,57,"WHEREAS, beginning in the morning of Wednesday, February 20, 2019, the State of New Jersey is expected to experience a significant winter storm causing hazardous weather conditions including mixed precipitation, snow accumulation, and icing; and",2019-02-20,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-57.pdf
NJ-MURPHY-EO-56,Murphy,56,Governor Murphy Lifts State of Emergency Effective at 8:00 a.m.,2019-02-13,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-56.pdf
NJ-MURPHY-EO-55,Murphy,55,Gov. Phil Murphy declares state of emergency for NJ for Tuesday February 12.,2019-02-11,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-55.pdf
NJ-MURPHY-EO-50,Murphy,50,Declares a State of Emergency beginning at noon on Saturday ahead of Winter Storm Harper,2019-01-18,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-50.pdf
NJ-MURPHY-EO-47,Murphy,47,Governor Murphy Directs the Lowering of U.S. and New Jersey Flags in Honor of President George H.W. Bush,2018-12-02,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-47.pdf
NJ-MURPHY-EO-37,Murphy,37,"WHEREAS, Executive Order No. 33 (2018), declaring a State of Emergency in Bergen, Essex, Monmouth, Ocean, and Passaic Counties, was issued on August 14, 2018, because of severe weather events occurring from August 11, 2018 through August 13, 2018; and",2018-09-04,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-37.pdf
NJ-MURPHY-EO-33,Murphy,33,Governor Murphy Signs Executive Order Declaring State of Emergency in Flood-Impacted Counties,2018-08-14,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-33.pdf
NJ-MURPHY-EO-18,Murphy,18,"WHEREAS, Executive Order No. 17 (2018), declaring a State of Emergency, was issued on March 20, 2018, because of severe weather events forecasted for March 21, 2018; and",2018-03-20,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-18.pdf
NJ-MURPHY-EO-17,Murphy,17,,2018-03-20,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-17.pdf
NJ-MURPHY-EO-15,Murphy,15,"WHEREAS, Executive Order No. 14 (2018), declaring a State of Emergency, was issued on March 6, 2018, because of severe weather events on March 2, 2018 and March 7, 2018; and",2018-03-13,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-15.pdf
NJ-MURPHY-EO-10,Murphy,10,Established the Commission on Puerto Rico Relief.,2018-02-12,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-10.pdf
NJ-MURPHY-EO-7,Murphy,7,Directs New Jersey to Reenter the Regional Greenhouse Gas Initiative,2018-01-29,https://www.nj.gov/infobank/eo/056murphy/pdf/EO-7.pdf
NJ-CHRISTIE-EO-13,Christie,13,"WHEREAS, beginning on February 5, 2010, the State of New Jersey was impacted by a severe winter storm that brought record snowfalls, high winds, freezing temperatures, and blizzard-like conditions to many counties in the State; and",2010-02-05,https://www.nj.gov/infobank/circular/eocc13.pdf
NJ-CHRISTIE-EO-18,Christie,18,Declares and proclaims that a State of Emergency exists [pdf 21k],2010-03-14,https://www.nj.gov/infobank/circular/eocc18.pdf
NJ-CHRISTIE-EO-23,Christie,23,Orders and directs creation of the Governor’s Passaic River Basin Flood Advisory Commission (“Advisory Commission”). [pdf 23k],2010-04-23,https://www.nj.gov/infobank/circular/eocc23.pdf
NJ-CHRISTIE-EO-57,Christie,57,Declares a Weather Related State of Emergency [pdf 22kB],2011-03-09,https://www.nj.gov/infobank/circular/eocc57.pdf
NJ-CHRISTIE-EO-80,Christie,80,Declare and proclaim that a State of Emergency exists in the State on New Jersey. [pdf 22kB],2011-10-30,https://www.nj.gov/infobank/circular/eocc80.pdf
NJ-CHRISTIE-EO-101,Christie,101,"WHEREAS, United States Army Sergeant First Class Gunther H. Wald, of Palisades Park, New Jersey, was reported missing in action during the Vietnam War in 1969; and",2012-08-30,https://www.nj.gov/infobank/circular/eocc101.pdf
NJ-CHRISTIE-EO-104,Christie,104,PROCLAIM that a State of Emergency exists in the State of New Jersey [pdf 15kB],2012-10-27,https://www.nj.gov/infobank/circular/eocc104.pdf
NJ-CHRISTIE-EO-105,Christie,105,"WHEREAS, New Jersey has suffered substantial damage from Hurricane Sandy including significant disruption of the power generation necessary to maintain our State’s water supply; and",2012-11-05,https://www.nj.gov/infobank/circular/eocc105.pdf
NJ-CHRISTIE-EO-106,Christie,106,"Declares State of Water Emergency, Authorizes DEP to Take Steps to Prevent Water Shortage [pdf 12kB]",2012-11-01,https://www.nj.gov/infobank/circular/eocc106.pdf
NJ-CHRISTIE-EO-107,Christie,107,Protect Storm-Impacted New Jersey Homeowners from Higher Insurance Deductiblese [pdf 12kB],2012-11-02,https://www.nj.gov/infobank/circular/eocc107.pdf
NJ-CHRISTIE-EO-108,Christie,108,Declares a limited state of energy emergency with regard to the supply of motor fuel and implementing odd-even rationing for gasoline purchases in 12 New Jersey counties.  [pdf 10kB],2012-11-02,https://www.nj.gov/infobank/circular/eocc108.pdf
NJ-CHRISTIE-EO-110,Christie,110,Suspends restrictions in state law that place limitations on the source of fuel particular and branded fuel retailers are allowed to sell. [pdf 10kB],2012-11-03,https://www.nj.gov/infobank/circular/eocc110.pdf
NJ-CHRISTIE-EO-111,Christie,111,A local Government Unit has established a snow removal fund [pdf 55kB],2012-11-05,https://www.nj.gov/infobank/circular/eocc111.pdf
NJ-CHRISTIE-EO-116,Christie,116,"The Director of the Division of Taxation, in the Department of the Treasury, is directed to take all appropriate actions to effectuate the fuel agreement between FEMA and the State. [pdf 20kB]",2012-11-19,https://www.nj.gov/infobank/circular/eocc116.pdf
NJ-CHRISTIE-EO-125,Christie,125,"Orders and directs the Office of the State Comptroller to conduct independent review of contracts, transparency measures over expenditures [pdf 20kB]",2013-02-08,https://www.nj.gov/infobank/circular/eocc125.pdf
NJ-CHRISTIE-EO-126,Christie,126,"Allows the seasonal alcoholic beverage licensees to begin serving alcohol on March 1, two months ahead of the traditional allowance of May 1. [pdf 18kB]",2013-02-28,https://www.nj.gov/infobank/circular/eocc126.pdf
NJ-CHRISTIE-EO-132,Christie,132,"WHEREAS, on May 20, 2013, a severe tornado swept through Oklahoma City, Moore, and surrounding areas in the State of Oklahoma; and",2013-05-22,https://www.nj.gov/infobank/circular/eocc132.pdf
NJ-CHRISTIE-EO-140,Christie,140,"Orders and directs Attorney General To Coordinate Acquisition Of Easements, Creates Office Of Flood Hazard Risk Reduction Measures To Lead Effort [pdf 14kB]",2013-09-25,https://www.nj.gov/infobank/circular/eocc140.pdf
NJ-CHRISTIE-EO-146,Christie,146,"Declares a State of Emergency, authorizing the State Director of Emergency Management to activate and coordinate the preparation, response and recovery efforts for the storm with all county and municipal emergency operations and governmental agencies. Governor Christie also authorized the closing of state offices on Friday, January 3rd for all non-essential employees. [pdf 15kB]",2014-01-02,https://www.nj.gov/infobank/circular/eocc146.pdf
NJ-CHRISTIE-EO-148,Christie,148,"Declares a State of Emergency, authorizing the State Director of Emergency Management to activate and coordinate the preparation, response and recovery efforts for the storm with all county and municipal emergency operations and governmental agencies.",2014-02-03,https://www.nj.gov/infobank/circular/eocc148.pdf
NJ-CHRISTIE-EO-149,Christie,149,Governor Chris Christie Declares State of Emergency In Preparation For Tuesday Night’s Severe Winter Weather. [pdf 14kB],2014-02-04,https://www.nj.gov/infobank/circular/eocc149.pdf
NJ-CHRISTIE-EO-150,Christie,150,Governor Chris Christie Declares State of Emergency In Preparation For Wednesday Night’s Severe Winter Weather. [pdf 14kB],2014-02-12,https://www.nj.gov/infobank/circular/eocc150.pdf
NJ-CHRISTIE-EO-153,Christie,153,Governor Chris Christie Declares State of Emergency In Preparation For Monday Morning’s Severe Winter Weather. [pdf 14kB],2014-03-02,https://www.nj.gov/infobank/circular/eocc153.pdf
NJ-CHRISTIE-EO-167,Christie,167,"Governor Chris Christie today declared a State of Emergency, authorizing the State Director of Emergency Management to activate and coordinate the preparation, response and recovery efforts for the storm with all county and municipal emergency operations and governmental agencies. Commuters are asked to use extreme caution while traveling across the state. [pdf 15kB]",2014-11-26,https://www.nj.gov/infobank/circular/eocc167.pdf
NJ-CHRISTIE-EO-172,Christie,172,Declares and proclaims that a State of Emergency exists [pdf 18kB],2015-01-26,https://www.nj.gov/infobank/circular/eocc172.pdf
NJ-CHRISTIE-EO-175,Christie,175,"Authorizes the State Director of Emergency Management to activate and coordinate the preparation, response and recovery efforts for the storm with all county and municipal emergency operations and governmental agencies. [pdf 15kB]",2015-03-04,https://www.nj.gov/infobank/circular/eocc175.pdf
NJ-CHRISTIE-EO-186,Christie,186,Governor Chris Christie today declared a state of emergency throughout the state as a result of severe weather conditions expected in the coming days. [pdf 20kB],2015-10-01,https://www.nj.gov/infobank/circular/eocc186.pdf
NJ-CHRISTIE-EO-200,Christie,200,"WHEREAS, Port Authority Police Officer Eamonn J. Mautone was raised and resided in Jackson Township, New Jersey; and",2016-01-02,https://www.nj.gov/infobank/circular/eocc200.pdf
NJ-CHRISTIE-EO-202,Christie,202,Governor Christie Declares State Of Emergency Ahead Of Arrival Of Winter Storm [pdf 17kB],2016-01-22,https://www.nj.gov/infobank/circular/eocc202.pdf
NJ-CHRISTIE-EO-214,Christie,214,"Governor Chris Christie Declares A State of Emergency For Ocean, Atlantic and Cape May Counties In Preparation For Tropical Storm Hermine [pdf 15kB]",2016-09-03,https://www.nj.gov/infobank/circular/eocc214.pdf
NJ-CHRISTIE-EO-221,Christie,221,"Governor Chris Christie declared a State of Emergency, authorizing the State Director of Emergency Management to activate and coordinate the preparation, response and recovery efforts for the storm with all county and municipal emergency operations and governmental agencies in preparation for Winter Storm Stella [pdf 15kB]",2017-03-13,https://www.nj.gov/infobank/circular/eocc222.pdf
NJ-CHRISTIE-EO-222,Christie,222,,2018-01-16,https://www.nj.gov/infobank/circular/eocc221.pdf
NJ-CHRISTIE-EO-233,Christie,233,"Executive Order No. 233 to designate municipal and county law enforcement and emergency responders as State Emergency Forces, which will be under the control and direction of the State Director of Emergency Management.  These local officials will compliment forces from the New Jersey National Guard, State Police and the State Office of Emergency Management in the safe deployment of critical emergency response resources. [pdf 21kB]",2017-09-29,https://www.nj.gov/infobank/circular/eocc233.pdf
NJ-CHRISTIE-EO-238,Christie,238,Authorizes and empowers the State Authorities to implement the State Emergency Operations Plan and to direct the activation of county and municipal emergency operations plans as necessary. [pdf 22kB],2018-01-04,https://www.nj.gov/infobank/circular/eocc238.pdf
NJ-CORZINE-EO-16,Corzine,16,Declares a State of Emergency presently exists throughout the State of New Jersey.,2006-06-28,https://www.nj.gov/infobank/circular/eojsc16.htm
NJ-CORZINE-EO-64,Corzine,64,Declares a State of Emergency presently exists throughout the State of New Jersey.,2007-04-16,https://www.nj.gov/infobank/circular/eojsc_codey64.htm
NJ-CORZINE-EO-111,Corzine,111,Declares a State of Emergency exists for the specific purpose of activating the Emergency Management Assistance Compact to coordinate multi-state mutual aid to the states of Louisiana and Mississippi,2008-08-31,https://www.nj.gov/infobank/circular/eojsc_codey111.htm
NJ-CORZINE-EO-132,Corzine,132,Governor Jon S. Corzine Return to EO Index,2009-03-04,https://www.nj.gov/infobank/circular/eojsc132.htm
NJ-CORZINE-EO-160,Corzine,160,"Declares a State of Emergency for the counties of Cape May, Atlantic, Cumberland, Burlington, Ocean and Monmouth.",2009-11-12,https://www.nj.gov/infobank/circular/eojsc160.htm
NJ-MCGREEVEY-EO-11,Mcgreevey,11,Declares Water Emergency,2002-03-04,https://www.nj.gov/infobank/circular/eom11.htm
NJ-MCGREEVEY-EO-27,Mcgreevey,27,Declares a state of emergency in the County of Monmouth,2002-08-14,https://www.nj.gov/infobank/circular/eom27.htm
NJ-MCGREEVEY-EO-48,Mcgreevey,48,Declares State of Emergency,2003-02-16,https://www.nj.gov/infobank/circular/eom48.htm
NJ-MCGREEVEY-EO-68,Mcgreevey,68,Declares a State of Emergency,2003-09-18,https://www.nj.gov/infobank/circular/eom68.htm
NJ-MCGREEVEY-EO-97,Mcgreevey,97,Establishes a New Jersey Invasive Species Council,2004-02-27,https://www.nj.gov/infobank/circular/eom97.htm
NJ-MCGREEVEY-EO-121,Mcgreevey,121,Declares that a State of Emergency presently exists in Burlington and Camden Counties.,2004-07-13,https://www.nj.gov/infobank/circular/eom121.htm
NJ-MCGREEVEY-EO-131,Mcgreevey,131,"Declares and proclaims that a State of Emergency exists in the northwestern area of the State of New Jersey and in the counties of Sussex, Warren, Hunterdon and Mercer, and may come to exist in other areas of the State.",2004-09-18,https://www.nj.gov/infobank/circular/eom131.htm
NJ-DIFRANCESCO-EO-124,Difrancesco,124,Declares State of Emergency Exists in New Jersey,2001-03-04,https://www.nj.gov/infobank/circular/eod124.htm
NJ-WHITMAN-EO-4,Whitman,4,Declares state of energy emergency for all heat and electrical utilities throughout the state.,1994-01-19,https://www.nj.gov/infobank/circular/eow4.htm
NJ-WHITMAN-EO-41,Whitman,41,"Declares state of water emergency for counties in northeastern New Jersey. Directs Commissioner of DEP, the Water Emergency Task Force and the Drought Coordinator to take steps necessary to alleviate the water emergency.",1995-09-13,https://www.nj.gov/infobank/circular/eow41.htm
NJ-WHITMAN-EO-46,Whitman,46,Governor Christine Todd Whitman Return to EO Index,1996-01-13,https://www.nj.gov/infobank/circular/eow46.htm
NJ-WHITMAN-EO-53,Whitman,53,Declares state of emergency in Mercer and Burlington counties and calls NJ National Guard to active duty to provide aid and recovery assistance.,1996-06-28,https://www.nj.gov/infobank/circular/eow53.htm
NJ-WHITMAN-EO-61,Whitman,61,Governor Christine Todd Whitman Return to EO Index,1996-10-18,https://www.nj.gov/infobank/circular/eow61.htm
NJ-WHITMAN-EO-73,Whitman,73,"Declares State of Emergency due to torrential rainfall and resultant flooding and damages, etc., in counties of Atlantic, Burlington, Cape May, Cumberland and Ocean",1997-08-22,https://www.nj.gov/infobank/circular/eow73.htm
NJ-WHITMAN-EO-78,Whitman,78,"Declares state of emergency existed and presently exists in Atlantic, Cape May, Monmouth and Ocean Counties.",1998-02-06,https://www.nj.gov/infobank/circular/eow78.htm
NJ-WHITMAN-EO-98,Whitman,98,Declares state of water emergency exists throughout New Jersey,1999-08-05,https://www.nj.gov/infobank/circular/eow98.htm
NJ-WHITMAN-EO-101,Whitman,101,Declares a State of Emergency in the State of New Jersey due to flooding from Hurricane Floyd.,1999-09-15,https://www.nj.gov/infobank/circular/eow101.htm
NJ-WHITMAN-EO-102,Whitman,102,"A state of water emergency, as declared by Executive Order No. 98, due to the drought no longer exists anywhere within the State.",1999-09-27,https://www.nj.gov/infobank/circular/eow102.htm
NJ-WHITMAN-EO-117,Whitman,117,Declares State of Emergency exists in Morris and Sussex Counties.,2000-08-14,https://www.nj.gov/infobank/circular/eow117.htm
