declaration_id,hazard_category_override,review_note,source_url
OR-EO-24-25,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-24-25.pdf
OR-EO-24-24,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-24-24.pdf
OR-EO-24-23,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-24-23.pdf
OR-EO-24-22,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-24-22.pdf
OR-EO-24-21,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-24-21.pdf
OR-EO-24-20,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-24-20.pdf
OR-EO-24-19,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-24-19.pdf
OR-EO-24-18,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-24-18.pdf
OR-EO-24-17,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-24-17.pdf
OR-EO-24-16,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-24-16.pdf
OR-EO-24-15,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-24-15.pdf
OR-EO-24-14,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-24-14.pdf
OR-EO-24-12,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-24-12.pdf
OR-EO-24-11,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-24-11.pdf
OR-EO-24-09,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-24-09.pdf
OR-EO-23-23,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-23-23.pdf
OR-EO-23-21,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-23-21.pdf
OR-EO-23-19,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-23-19.pdf
OR-EO-23-18,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-23-18.pdf
OR-EO-23-16,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-23-16.pdf
OR-EO-23-14,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-23-14.pdf
OR-EO-22-20,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo_22-20.pdf
OR-EO-22-19,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo_22-19.pdf
OR-EO-22-18,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo_22-18.pdf
OR-EO-22-16,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo_22-16.pdf
OR-EO-22-14,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo_22-14.pdf
OR-EO-21-34,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo_21-34.pdf
OR-EO-21-32,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo_21-32.pdf
OR-EO-21-28,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-21-28.pdf
OR-EO-21-24,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-21-24.pdf
OR-EO-21-23,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-21-23.pdf
OR-EO-21-22,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-21-22.pdf
OR-EO-21-21,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-21-21.pdf
OR-EO-21-19,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-21-19.pdf
OR-EO-21-18,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-21-18.pdf
OR-EO-20-52,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo_20-52.pdf
OR-EO-20-51,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo_20-51.pdf
OR-EO-20-50,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo_20-50.pdf
OR-EO-20-49,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo_20-49.pdf
OR-EO-20-48,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo_20-48.pdf
OR-EO-20-47,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo_20-47.pdf
OR-EO-20-45,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo_20-45.pdf
OR-EO-20-44,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo_20-44.pdf
OR-EO-20-43,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo_20-43.pdf
OR-EO-20-40,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo_20-40.pdf
OR-EO-20-39,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo_20-39.pdf
OR-EO-20-36,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo_20-36.pdf
OR-EO-20-34,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo_20-34.pdf
OR-EO-18-27,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo_18-27.pdf
OR-EO-18-24,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo_18-24.pdf
OR-EO-18-23,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo_18-23.pdf
OR-EO-18-22,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo_18-22.pdf
OR-EO-18-21,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo_18-21.pdf
OR-EO-18-17,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo_18-17.pdf
OR-EO-18-15,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo_18-15.pdf
OR-EO-18-13,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo_18-13.pdf
OR-EO-18-11,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo_18-11.pdf
OR-EO-17-19,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo_17-19.pdf
OR-EO-17-18,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo_17-18.pdf
OR-EO-17-17,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo_17-17.pdf
OR-EO-17-16,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo_17-16.pdf
OR-EO-16-14,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo_16-14.pdf
OR-EO-16-11,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-16-11.pdf
OR-EO-16-10,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo_16-10.pdf
OR-EO-15-22,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo_15-22.pdf
OR-EO-15-21,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo_15-21.pdf
OR-EO-15-20,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo_15-20.pdf
OR-EO-15-15,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-15-15.pdf
OR-EO-15-14,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-15-14.pdf
OR-EO-15-12,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-15-12.pdf
OR-EO-15-10,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-15-10.pdf
OR-EO-14-15,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-14-15.pdf
OR-EO-14-13,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-14-13.pdf
OR-EO-14-10,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-14-10.pdf
OR-EO-14-09,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-14-09.pdf
OR-EO-14-08,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-14-08.pdf
OR-EO-13-13,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-13-13.pdf
OR-EO-13-12,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-13-12.pdf
OR-EO-13-11,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-13-11.pdf
OR-EO-13-07,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-13-07.pdf
OR-EO-12-11,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-12-11.pdf
OR-EO-11-09,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-11-09.pdf
OR-EO-11-08,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-11-08.pdf
OR-EO-11-07,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-11-07.pdf
OR-EO-10-08,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-10-08.pdf
OR-EO-09-15,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-09-15.pdf
OR-EO-09-14,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-09-14.pdf
OR-EO-09-12,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-09-12.pdf
OR-EO-08-21,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-08-21.pdf
OR-EO-08-19,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo-08-19.pdf
OR-EO-06-12,fire,"The official Governor archive description invokes the Emergency Conflagration Act for a named Fire; the shared classifier does not recognize bare 'Fire' or 'conflagration', so a cited fire override is required.",https://www.oregon.gov/gov/eo/eo0612.pdf
