declaration_id,date_signed,event_description,decision,reason,date_evidence,archive_record_url,listing_url,fetch_error
UT-PROC-3A45AF0ED0AB18D3,2001-06-30,Declaring a State of Emergency Because of Fire Danger,exclude,Repeated statewide fire-danger mobilization/management mechanism; no distinct named fire event isolated for joining. Retained in audit for future event-level review.,Official executive-document index date (not publication date): 06/30/2001,https://rules.utah.gov/wp-content/uploads/e2001-06-30.pdf,https://rules.utah.gov/publications/executive-documents/executive-documents-of-michael-o-leavitt/,Offline cache missing: https://rules.utah.gov/wp-content/uploads/e2001-06-30.pdf
UT-PROC-AEBFD1B5F62624B6,2001-07-03,Calling the Fifty-Fourth Legislature into a Third Extraordinary Session (Senate only),exclude,No event-specific weather declaration confirmed from title,Official executive-document index date (not publication date): 07/03/2001,https://rules.utah.gov/wp-content/uploads/p2001-07-03.pdf,https://rules.utah.gov/publications/executive-documents/executive-documents-of-michael-o-leavitt/,Offline cache missing: https://rules.utah.gov/wp-content/uploads/p2001-07-03.pdf
UT-PROC-FFCB56F57829EDEA,2001-07-30,Declaring a State of Emergency Because of Fire Danger,exclude,Repeated statewide fire-danger mobilization/management mechanism; no distinct named fire event isolated for joining. Retained in audit for future event-level review.,Official executive-document index date (not publication date): 07/30/2001,https://rules.utah.gov/wp-content/uploads/e2001-07-30.pdf,https://rules.utah.gov/publications/executive-documents/executive-documents-of-michael-o-leavitt/,Offline cache missing: https://rules.utah.gov/wp-content/uploads/e2001-07-30.pdf
UT-PROC-0B524E27B9CCA6CD,2001-08-28,Calling the Fifty-Fourth Legislature into a Fourth Extraordinary Session (Senate only),exclude,No event-specific weather declaration confirmed from title,Official executive-document index date (not publication date): 08/28/2001,https://rules.utah.gov/wp-content/uploads/p2001-08-28.pdf,https://rules.utah.gov/publications/executive-documents/executive-documents-of-michael-o-leavitt/,Offline cache missing: https://rules.utah.gov/wp-content/uploads/p2001-08-28.pdf
UT-PROC-1382BAB1FEB3ED8A,2001-08-30,Declaring a State of Emergency Because of Fire Danger,exclude,Repeated statewide fire-danger mobilization/management mechanism; no distinct named fire event isolated for joining. Retained in audit for future event-level review.,Official executive-document index date (not publication date): 08/30/2001,https://rules.utah.gov/wp-content/uploads/e2001-08-30.pdf,https://rules.utah.gov/publications/executive-documents/executive-documents-of-michael-o-leavitt/,Offline cache missing: https://rules.utah.gov/wp-content/uploads/e2001-08-30.pdf
UT-PROC-B7469FA400D53FDF,2001-09-07,Declaring an Agricultural Disaster,review,No event-specific weather declaration confirmed from title,Official executive-document index date (not publication date): 09/07/2001,https://rules.utah.gov/wp-content/uploads/ExecDoc3504.pdf,https://rules.utah.gov/publications/executive-documents/executive-documents-of-michael-o-leavitt/,Offline cache missing: https://rules.utah.gov/wp-content/uploads/ExecDoc3504.pdf
UT-PROC-87EC4BE2AD4160A3,2001-09-19,Calling the Fifty-Fourth Legislature into a Second Special Session,exclude,No event-specific weather declaration confirmed from title,Official executive-document index date (not publication date): 09/19/2001,https://rules.utah.gov/wp-content/uploads/ExecDoc3499.pdf,https://rules.utah.gov/publications/executive-documents/executive-documents-of-michael-o-leavitt/,Offline cache missing: https://rules.utah.gov/wp-content/uploads/ExecDoc3499.pdf
UT-PROC-0F46DBD66BFF1BA3,2001-09-25,Calling the Fifty-Fourth Legislature into a Second Special Session,exclude,No event-specific weather declaration confirmed from title,Official executive-document index date (not publication date): 09/25/2001,https://rules.utah.gov/wp-content/uploads/ExecDoc3502.pdf,https://rules.utah.gov/publications/executive-documents/executive-documents-of-michael-o-leavitt/,Offline cache missing: https://rules.utah.gov/wp-content/uploads/ExecDoc3502.pdf
UT-PROC-BE1C6C9AAAE39334,2001-09-27,Declaring a State of Emergency in Utah Because of the Terrorist Attack on the United States,review,No event-specific weather declaration confirmed from title,Official executive-document index date (not publication date): 09/27/2001,https://rules.utah.gov/wp-content/uploads/ExecDoc3507.pdf,https://rules.utah.gov/publications/executive-documents/executive-documents-of-michael-o-leavitt/,Offline cache missing: https://rules.utah.gov/wp-content/uploads/ExecDoc3507.pdf
UT-PROC-081E671D597796E9,2001-09-30,Declaring a State of Emergency Because of Fire Danger,exclude,Repeated statewide fire-danger mobilization/management mechanism; no distinct named fire event isolated for joining. Retained in audit for future event-level review.,Official executive-document index date (not publication date): 09/30/2001,https://rules.utah.gov/wp-content/uploads/ExecDoc3506.pdf,https://rules.utah.gov/publications/executive-documents/executive-documents-of-michael-o-leavitt/,Offline cache missing: https://rules.utah.gov/wp-content/uploads/ExecDoc3506.pdf
UT-PROC-91A2113565CB7682,2001-10-09,Calling the Fifty-Fourth Legislature into a Fifth Extraordinary Session (Senate Only),exclude,No event-specific weather declaration confirmed from title,Official executive-document index date (not publication date): 10/09/2001,https://rules.utah.gov/wp-content/uploads/ExecDoc4372.pdf,https://rules.utah.gov/publications/executive-documents/executive-documents-of-michael-o-leavitt/,Offline cache missing: https://rules.utah.gov/wp-content/uploads/ExecDoc4372.pdf
UT-PROC-3A84B4CA4501BDD3,2001-10-30,Calling the Fifty-Fourth Legislature into a Sixth Extraordinary Session (Senate only),exclude,No event-specific weather declaration confirmed from title,Official executive-document index date (not publication date): 10/30/2001,https://rules.utah.gov/wp-content/uploads/ExecDoc5178.pdf,https://rules.utah.gov/publications/executive-documents/executive-documents-of-michael-o-leavitt/,Offline cache missing: https://rules.utah.gov/wp-content/uploads/ExecDoc5178.pdf
UT-PROC-2C66950F33442AE1,2001-11-09,Establishing the Homeland Security Task Force,exclude,"Administrative, public-health, preparedness, or ceremonial action",Official executive-document index date (not publication date): 11/09/2001,https://rules.utah.gov/wp-content/uploads/ExecDoc5764.pdf,https://rules.utah.gov/publications/executive-documents/executive-documents-of-michael-o-leavitt/,Offline cache missing: https://rules.utah.gov/wp-content/uploads/ExecDoc5764.pdf
UT-PROC-411BD6C4B6690E4C,2001-12-11,Directing the Chief Information Officer to Develop and Implement Policy Promoting Security of State Information and Information Systems,exclude,No event-specific weather declaration confirmed from title,Official executive-document index date (not publication date): 12/11/2001,https://rules.utah.gov/wp-content/uploads/ExecDoc6939.pdf,https://rules.utah.gov/publications/executive-documents/executive-documents-of-michael-o-leavitt/,Offline cache missing: https://rules.utah.gov/wp-content/uploads/ExecDoc6939.pdf
UT-PROC-9E2510C4CE59194B,2002-04-09,Calling the Fifty-Fourth Legislature into a Seventh Extraordinary Session (Senate only),exclude,No event-specific weather declaration confirmed from title,"Official executive-document index date (not publication date): 04/09/2002; PDF/legal signature: this 9th day of April, 2002",https://rules.utah.gov/wp-content/uploads/ExecDoc16922.pdf,https://rules.utah.gov/publications/executive-documents/executive-documents-of-michael-o-leavitt/,
UT-PROC-E16BBFC44655350A,2002-04-24,Calling the Fifty-Fourth Legislature into a Third Special Session,exclude,No event-specific weather declaration confirmed from title,"Official executive-document index date (not publication date): 04/24/2002; PDF/legal signature: this 24th day of April, 2002",https://rules.utah.gov/wp-content/uploads/ExecDoc18619.pdf,https://rules.utah.gov/publications/executive-documents/executive-documents-of-michael-o-leavitt/,
UT-PROC-4AD130351254564F,2002-05-01,Declaring a State of Emergency Because of Fire Danger,exclude,Repeated statewide fire-danger mobilization/management mechanism; no distinct named fire event isolated for joining. Retained in audit for future event-level review.,"Official executive-document index date (not publication date): 05/01/2002; PDF/legal signature: this 1st day of May, 2002",https://rules.utah.gov/wp-content/uploads/ExecDoc19200.pdf,https://rules.utah.gov/publications/executive-documents/executive-documents-of-michael-o-leavitt/,
UT-PROC-0FEEC03D4EB3A072,2002-05-07,Declaring a State of Agriculture Emergency Due to the Mormon Cricket and Grasshopper Infestation,review,No event-specific weather declaration confirmed from title,"Official executive-document index date (not publication date): 05/07/2002; PDF/legal signature: this 7th day of May, 2002",https://rules.utah.gov/wp-content/uploads/ExecDoc19319.pdf,https://rules.utah.gov/publications/executive-documents/executive-documents-of-michael-o-leavitt/,
UT-PROC-395964E5DBE10C4E,2002-05-07,Calling the Fifty-Fourth Legislature into an Eighth Extraordinary Session (Senate only),exclude,No event-specific weather declaration confirmed from title,"Official executive-document index date (not publication date): 05/07/2002; PDF/legal signature: this 7th day of May, 2002",https://rules.utah.gov/wp-content/uploads/ExecDoc19199.pdf,https://rules.utah.gov/publications/executive-documents/executive-documents-of-michael-o-leavitt/,
UT-PROC-FF9B1C38E6F626D8,2002-05-21,Calling the Fifty-Fourth Legislature into a Fourth Special Session,exclude,No event-specific weather declaration confirmed from title,"Official executive-document index date (not publication date): 05/21/2002; PDF/legal signature: this 21st day of May, 2002",https://rules.utah.gov/wp-content/uploads/ExecDoc20519.pdf,https://rules.utah.gov/publications/executive-documents/executive-documents-of-michael-o-leavitt/,
UT-PROC-DAB268EE54764ED5,2002-05-22,Supplemental to the Fourth Special Session for the Fifty-Fourth Legislature,companion,"Amendment, extension, continuation, or supplementary action; not a separate event","Official executive-document index date (not publication date): 05/22/2002; PDF/legal signature: this 22nd day of May, 2002",https://rules.utah.gov/wp-content/uploads/ExecDoc21359.pdf,https://rules.utah.gov/publications/executive-documents/executive-documents-of-michael-o-leavitt/,
UT-PROC-B140F2BEA19061B1,2002-05-30,Declaring a State of Emergency Because of Fire Danger,exclude,Repeated statewide fire-danger mobilization/management mechanism; no distinct named fire event isolated for joining. Retained in audit for future event-level review.,"Official executive-document index date (not publication date): 05/30/2002; PDF/legal signature: this 30th day of May, 2002",https://rules.utah.gov/wp-content/uploads/ExecDoc21360.pdf,https://rules.utah.gov/publications/executive-documents/executive-documents-of-michael-o-leavitt/,
UT-PROC-A3D1D84E5AA70E37,2002-06-04,Calling the Fifty-Fourth Legislature into a Ninth Extraordinary Session (Senate Only),exclude,No event-specific weather declaration confirmed from title,"Official executive-document index date (not publication date): 06/04/2002; PDF/legal signature: this 4th day of June, 2002",https://rules.utah.gov/wp-content/uploads/ExecDoc21779.pdf,https://rules.utah.gov/publications/executive-documents/executive-documents-of-michael-o-leavitt/,
UT-PROC-1D898F9645753DA7,2002-06-19,Calling the Fifty-Fourth Legislature into a Fifth Special Session,exclude,No event-specific weather declaration confirmed from title,"Official executive-document index date (not publication date): 06/19/2002; PDF/legal signature: this 19th day of June, 2002",https://rules.utah.gov/wp-content/uploads/ExecDoc23279.pdf,https://rules.utah.gov/publications/executive-documents/executive-documents-of-michael-o-leavitt/,
UT-PROC-7CC660384217FC22,2002-06-30,Declaring a State of Emergency Because of Fire Danger,exclude,Repeated statewide fire-danger mobilization/management mechanism; no distinct named fire event isolated for joining. Retained in audit for future event-level review.,"Official executive-document index date (not publication date): 06/30/2002; PDF/legal signature: this 30th day of June, 2002",https://rules.utah.gov/wp-content/uploads/ExecDoc24259.pdf,https://rules.utah.gov/publications/executive-documents/executive-documents-of-michael-o-leavitt/,
UT-PROC-7D3F7E0F22B14C19,2002-07-09,Supplemental to the Fifth Special Session for the Fifty-Fourth Legislature,companion,"Amendment, extension, continuation, or supplementary action; not a separate event","Official executive-document index date (not publication date): 07/09/2002; PDF/legal signature: this 9th day of July, 2002",https://rules.utah.gov/wp-content/uploads/ExecDoc24839.pdf,https://rules.utah.gov/publications/executive-documents/executive-documents-of-michael-o-leavitt/,
UT-PROC-713F312191A34716,2002-07-30,Declaring a State of Emergency Because of Fire Danger,exclude,Repeated statewide fire-danger mobilization/management mechanism; no distinct named fire event isolated for joining. Retained in audit for future event-level review.,"Official executive-document index date (not publication date): 07/30/2002; PDF/legal signature: this 30th day of July, 2002",https://rules.utah.gov/wp-content/uploads/ExecDoc26540.pdf,https://rules.utah.gov/publications/executive-documents/executive-documents-of-michael-o-leavitt/,
UT-PROC-A6688C68B9976719,2002-08-30,Declaring a State of Emergency Because of Fire Danger,exclude,Repeated statewide fire-danger mobilization/management mechanism; no distinct named fire event isolated for joining. Retained in audit for future event-level review.,"Official executive-document index date (not publication date): 08/30/2002; PDF/legal signature: this 30th day of August, 2002",https://rules.utah.gov/wp-content/uploads/ExecDoc29379.pdf,https://rules.utah.gov/publications/executive-documents/executive-documents-of-michael-o-leavitt/,
UT-PROC-C75D5BAC53A3DC7C,2002-09-03,Calling the Fifty-Fourth Legislature into a Tenth Extraordinary Session (Senate Only),exclude,No event-specific weather declaration confirmed from title,"Official executive-document index date (not publication date): 09/03/2002; PDF/legal signature: this 3rd day of September, 2002",https://rules.utah.gov/wp-content/uploads/ExecDoc29561.pdf,https://rules.utah.gov/publications/executive-documents/executive-documents-of-michael-o-leavitt/,
UT-PROC-0DDB3DFB8C25169A,2002-09-10,Stating the Outcome of a Vote to Annex into Emery County the Portion of the City of Green River now in Grand County and Stating the Effective Date of the Annexation,exclude,No event-specific weather declaration confirmed from title,"Official executive-document index date (not publication date): 09/10/2002; PDF/legal signature: this 10th day of September, 2002",https://rules.utah.gov/wp-content/uploads/ExecDoc30799.pdf,https://rules.utah.gov/publications/executive-documents/executive-documents-of-michael-o-leavitt/,
UT-PROC-3CA8F8D6F0416426,2002-10-08,Calling the Fifty-Fourth Legislature into an Eleventh Extraordinary Session (Senate Only),exclude,No event-specific weather declaration confirmed from title,"Official executive-document index date (not publication date): 10/08/2002; PDF/legal signature: this 8th day of October, 2002",https://rules.utah.gov/wp-content/uploads/ExecDoc33680.pdf,https://rules.utah.gov/publications/executive-documents/executive-documents-of-michael-o-leavitt/,
UT-PROC-C3510192B31D0CED,2002-11-05,Calling the Fifty-Fourth Legislature into a Twelfth Extraordinary Session (Senate Only),exclude,No event-specific weather declaration confirmed from title,"Official executive-document index date (not publication date): 11/05/2002; PDF/legal signature: this 5th day of November, 2002",https://rules.utah.gov/wp-content/uploads/ExecDoc36499.pdf,https://rules.utah.gov/publications/executive-documents/executive-documents-of-michael-o-leavitt/,
UT-PROC-824B17D44846B9C0,2002-12-09,Calling the Fifty-Fourth Legislature into a Sixth Special Session,exclude,No event-specific weather declaration confirmed from title,"Official executive-document index date (not publication date): 12/09/2002; PDF/legal signature: this 9th day of December, 2002",https://rules.utah.gov/wp-content/uploads/ExecDoc40099.pdf,https://rules.utah.gov/publications/executive-documents/executive-documents-of-michael-o-leavitt/,
UT-PROC-0E0B7FCB75CE8677,2002-12-18,Supplemental to the Sixth Special Session for the Fifty-Fourth Legislature,companion,"Amendment, extension, continuation, or supplementary action; not a separate event","Official executive-document index date (not publication date): 12/18/2002; PDF/legal signature: this 18th day of December, 2002",https://rules.utah.gov/wp-content/uploads/ExecDoc41841.pdf,https://rules.utah.gov/publications/executive-documents/executive-documents-of-michael-o-leavitt/,
UT-PROC-58EA801440BE9E81,2002-12-20,"Changing the Effective Date Stated in the Proclamation of September 10, 2002, Regarding the Annexation Into Emery County of the Portion of the City of Green River Now in Grand County",exclude,No event-specific weather declaration confirmed from title,"Official executive-document index date (not publication date): 12/20/2002; PDF/legal signature: this 20th day of December, 2002",https://rules.utah.gov/wp-content/uploads/ExecDoc42460.pdf,https://rules.utah.gov/publications/executive-documents/executive-documents-of-michael-o-leavitt/,
UT-PROC-DF4C3D57A355D01C,2003-04-01,Calling the Fifty-Fifth Legislature into a First Extraordinary Session (Senate Only),exclude,No event-specific weather declaration confirmed from title,"Official executive-document index date (not publication date): 04/01/2003; PDF/legal signature: this 1st day of April, 2003",https://rules.utah.gov/wp-content/uploads/ExecDoc49120.pdf,https://rules.utah.gov/publications/executive-documents/executive-documents-of-michael-o-leavitt/,
UT-PROC-47508524EFD30D2F,2003-05-05,Calling the Fifty-Fifth Legislature into a Second Extraordinary Session (Senate Only),exclude,No event-specific weather declaration confirmed from title,"Official executive-document index date (not publication date): 05/05/2003; PDF/legal signature: this 5th day of May, 2003",https://rules.utah.gov/wp-content/uploads/ExecDoc51742.pdf,https://rules.utah.gov/publications/executive-documents/executive-documents-of-michael-o-leavitt/,
UT-PROC-55928101FD9611DB,2003-05-07,Integrating Alternative Dispute Resolution (ADR) Into State Government,exclude,No event-specific weather declaration confirmed from title,"Official executive-document index date (not publication date): 05/07/2003; PDF/legal signature: this 7th day of May, 2003",https://rules.utah.gov/wp-content/uploads/ExecDoc52239.pdf,https://rules.utah.gov/publications/executive-documents/executive-documents-of-michael-o-leavitt/,
UT-PROC-6583A2D85247FF3D,2003-05-15,Calling the Fifty-Fifth Legislature into the First Special Session,exclude,No event-specific weather declaration confirmed from title,"Official executive-document index date (not publication date): 5/15/2003; PDF/legal signature: this 15th day of May, 2003",https://rules.utah.gov/wp-content/uploads/ExecDoc52739.pdf,https://rules.utah.gov/publications/executive-documents/executive-documents-of-michael-o-leavitt/,
UT-PROC-024B04A7D3D18657,2003-05-19,Supplemental to the First Special Session for the Fifty-Fifth Legislature,companion,"Amendment, extension, continuation, or supplementary action; not a separate event","Official executive-document index date (not publication date): 05/19/2003; PDF/legal signature: this 19th day of May, 2003",https://rules.utah.gov/wp-content/uploads/ExecDoc53079.pdf,https://rules.utah.gov/publications/executive-documents/executive-documents-of-michael-o-leavitt/,
