declaration_id,hazard_category_override,review_note,source_url
CA-PROC-77942,fire,"The official Governor record identifies this as a named Fire emergency; the shared classifier intentionally does not treat a bare 'Fire' as 'wildfire', so a cited fire override is required.",https://www.gov.ca.gov/2023/08/29/governor-newsom-proclaims-state-of-emergency-in-del-norte-and-siskiyou-counties-due-to-fires/
CA-PROC-74772,fire,"The official Governor record identifies this as a named Fire emergency; the shared classifier intentionally does not treat a bare 'Fire' as 'wildfire', so a cited fire override is required.",https://www.gov.ca.gov/2022/09/08/governor-newsom-proclaims-state-of-emergency-in-riverside-el-dorado-and-placer-counties-due-to-fires/
CA-PROC-74710,fire,"The official Governor record identifies this as a named Fire emergency; the shared classifier intentionally does not treat a bare 'Fire' as 'wildfire', so a cited fire override is required.",https://www.gov.ca.gov/2022/09/02/governor-newsom-proclaims-state-of-emergency-in-siskiyou-county-as-state-secures-federal-assistance-to-support-mill-fire-response/
CA-PROC-74493,fire,"The official Governor record identifies this as a named Fire emergency; the shared classifier intentionally does not treat a bare 'Fire' as 'wildfire', so a cited fire override is required.",https://www.gov.ca.gov/2022/07/30/governor-newsom-proclaims-state-of-emergency-in-siskiyou-county-due-to-mckinney-and-other-fires/
CA-PROC-74452,fire,"The official Governor record identifies this as a named Fire emergency; the shared classifier intentionally does not treat a bare 'Fire' as 'wildfire', so a cited fire override is required.",https://www.gov.ca.gov/2022/07/23/governor-newsom-proclaims-state-of-emergency-in-mariposa-county-due-to-oak-fire/
CA-PROC-63746,fire,"The official Governor record identifies this as a named Fire emergency; the shared classifier intentionally does not treat a bare 'Fire' as 'wildfire', so a cited fire override is required.",https://www.gov.ca.gov/2021/09/27/governor-newsom-proclaims-state-of-emergency-in-shasta-county-due-to-fawn-fire/
CA-PROC-62876,fire,"The official Governor record identifies this as a named Fire emergency; the shared classifier intentionally does not treat a bare 'Fire' as 'wildfire', so a cited fire override is required.",https://www.gov.ca.gov/2021/09/07/governor-newsom-proclaims-state-of-emergency-in-lake-county-due-to-cache-fire/
CA-PROC-60426,fire,"The official Governor record identifies this as a named Fire emergency; the shared classifier intentionally does not treat a bare 'Fire' as 'wildfire', so a cited fire override is required.",https://www.gov.ca.gov/2021/08/17/governor-newsom-proclaims-state-of-emergency-in-el-dorado-county-due-to-caldor-fire/
CA-PROC-59481,fire,"The official Governor record identifies this as a named Fire emergency; the shared classifier intentionally does not treat a bare 'Fire' as 'wildfire', so a cited fire override is required.",https://www.gov.ca.gov/2021/08/10/governor-newsom-proclaims-state-of-emergency-in-trinity-tehama-and-shasta-counties-due-to-fires/
CA-PROC-59051,fire,"The official Governor record identifies this as a named Fire emergency; the shared classifier intentionally does not treat a bare 'Fire' as 'wildfire', so a cited fire override is required.",https://www.gov.ca.gov/2021/08/05/governor-newsom-proclaims-state-of-emergency-in-siskiyou-nevada-and-placer-counties-due-to-fires/
CA-PROC-57511,fire,"The official Governor record identifies this as a named Fire emergency; the shared classifier intentionally does not treat a bare 'Fire' as 'wildfire', so a cited fire override is required.",https://www.gov.ca.gov/2021/07/23/governor-newsom-proclaims-state-of-emergency-in-plumas-butte-lassen-and-alpine-counties-due-to-fires/
CA-PROC-56856,fire,"The official Governor record identifies this as a named Fire emergency; the shared classifier intentionally does not treat a bare 'Fire' as 'wildfire', so a cited fire override is required.",https://www.gov.ca.gov/2021/07/16/governor-newsom-declares-state-of-emergency-in-siskiyou-lassen-and-plumas-counties-due-to-fires/
CA-PROC-43231,fire,"The official Governor record identifies this as a named Fire emergency; the shared classifier intentionally does not treat a bare 'Fire' as 'wildfire', so a cited fire override is required.",https://www.gov.ca.gov/2020/11/18/governor-newsom-declares-state-of-emergency-in-mono-county-due-to-fire-11-18-20/
CA-PROC-40906,fire,"The official Governor record identifies this as a named Fire emergency; the shared classifier intentionally does not treat a bare 'Fire' as 'wildfire', so a cited fire override is required.",https://www.gov.ca.gov/2020/09/28/governor-newsom-declares-state-of-emergency-in-napa-sonoma-and-shasta-counties-requests-presidential-major-disaster-declaration-to-bolster-response-to-fires-across-state/
CA-PROC-39651,fire,"The official Governor record identifies this as a named Fire emergency; the shared classifier intentionally does not treat a bare 'Fire' as 'wildfire', so a cited fire override is required.",https://www.gov.ca.gov/2020/09/10/governor-newsom-declares-state-of-emergency-in-siskiyou-county-due-to-fires/
CA-PROC-39476,fire,"The official Governor record identifies this as a named Fire emergency; the shared classifier intentionally does not treat a bare 'Fire' as 'wildfire', so a cited fire override is required.",https://www.gov.ca.gov/2020/09/06/governor-newsom-declares-state-of-emergency-in-fresno-madera-mariposa-san-bernardino-and-san-diego-counties-due-to-fire/
CA-PROC-12336,fire,"The official Governor record identifies this as a named Fire emergency; the shared classifier intentionally does not treat a bare 'Fire' as 'wildfire', so a cited fire override is required.",https://www.gov.ca.gov/2019/10/25/governor-newsom-declares-state-of-emergency-in-sonoma-and-los-angeles-counties-due-to-fires/
CA-PROC-11051,fire,"The official Governor record identifies this as a named Fire emergency; the shared classifier intentionally does not treat a bare 'Fire' as 'wildfire', so a cited fire override is required.",https://www.gov.ca.gov/2019/10/11/governor-newsom-declares-state-of-emergency-in-los-angeles-and-riverside-counties-due-to-fires/
